Accession	Name	No_orfs	Coverage	Abundance	Description
COG2114	CyaA	9	7.334801	0.003346	Adenylate cyclase, family 3 (some proteins contain HAMP domain)
COG2115	XylA	1	1	0.000456	Xylose isomerase
COG2124	CypX	3	2.111922	0.000963	Cytochrome P450
COG2127	COG2127	1	0.971962	0.000443	Uncharacterized conserved protein
COG2128	COG2128	1	0.774011	0.000353	Uncharacterized conserved protein
COG2132	SufI	1	0.751662	0.000342	Putative multicopper oxidases
COG2133	COG2133	1	0.842105	0.000384	Glucose/sorbosone dehydrogenases
COG2135	COG2135	1	0.99115	0.000452	Uncharacterized conserved protein
COG2138	COG2138	1	0.991836	0.000452	Sirohydrochlorin ferrochelatase
COG2141	COG2141	1	0.949404	0.000433	Coenzyme F420-dependent N5,N10-methylene tetrahydromethanopterin reductase and related flavin-dependent oxidoreductases
COG2142	SdhD	1	1	0.000456	Succinate dehydrogenase, hydrophobic anchor subunit
COG2148	WcaJ	2	1.349557	0.000615	Sugar transferases involved in lipopolysaccharide synthesis
COG2151	PaaD	2	1.675675	0.000764	Predicted metal-sulfur cluster biosynthetic enzyme
COG2153	ElaA	1	0.838709	0.000382	Predicted acyltransferase
COG2154	COG2154	1	0.752475	0.000343	Pterin-4a-carbinolamine dehydratase
COG2166	sufE	1	0.986111	0.000449	Cysteine desulfurase SufE subunit
COG2169	Ada	1	0.946524	0.000431	Adenosine deaminase
COG2171	DapD	1	0.996309	0.000454	Tetrahydrodipicolinate N-succinyltransferase
COG2175	TauD	1	0.646853	0.000295	Probable taurine catabolism dioxygenase
COG2177	FtsX	1	0.936026	0.000427	Cell division protein
COG2184	Fic	1	0.930348	0.000424	Protein involved in cell division
COG2185	Sbm	1	0.930069	0.000424	Methylmalonyl-CoA mutase, C-terminal domain/subunit (cobalamin-binding)
COG2188	PhnF	2	1.800847	0.000821	Transcriptional regulators
COG2194	COG2194	1	0.095495	4.3e-05	Predicted membrane-associated, metal-dependent hydrolase
COG2197	CitB	2	1.966824	0.000897	Response regulator containing a CheY-like receiver domain and an HTH DNA-binding domain
COG2199	COG2199	1	1	0.000456	c-di-GMP synthetase (diguanylate cyclase, GGDEF domain)
COG2200	Rtn	2	1.832031	0.000835	c-di-GMP phosphodiesterase class I (EAL domain)
COG2202	AtoS	5	4.00431	0.001827	FOG: PAS/PAC domain
COG2204	AtoC	6	3.564655	0.001626	Response regulator containing CheY-like receiver, AAA-type ATPase, and DNA-binding domains
COG2207	AraC	2	1.803149	0.000822	AraC-type DNA-binding domain-containing proteins
COG2211	MelB	1	0.96788	0.000441	Na+/melibiose symporter and related transporters
COG2212	MnhF	1	0.88764	0.000405	Multisubunit Na+/H+ antiporter, MnhF subunit
COG2215	COG2215	1	0.80528	0.000367	ABC-type uncharacterized transport system, permease component
COG2217	ZntA	1	0.995792	0.000454	Cation transport ATPase
COG2220	COG2220	3	2.585271	0.001179	Predicted Zn-dependent hydrolases of the beta-lactamase fold
COG2222	AgaS	1	0.997058	0.000454	Predicted phosphosugar isomerases
COG2224	AceA	1	1	0.000456	Isocitrate lyase
COG2225	AceB	1	0.99633	0.000454	Malate synthase
COG2226	UbiE	5	2.357142	0.001075	Methylase involved in ubiquinone/menaquinone biosynthesis
COG2227	UbiG	3	2.098765	0.000957	2-polyprenyl-3-methyl-5-hydroxy-6-metoxy-1,4-benzoquinol methylase
COG2230	Cfa	3	2.416961	0.001102	Cyclopropane fatty acid synthase and related methyltransferases
COG2233	UraA	1	0.957871	0.000437	Xanthine/uracil permeases
COG2239	MgtE	1	0.977827	0.000446	Mg/Co/Ni transporter MgtE (contains CBS domain)
COG2240	PdxK	1	0.985765	0.000449	Pyridoxal/pyridoxine/pyridoxamine kinase
COG2241	CobL	1	1	0.000456	Precorrin-6B methylase 1
COG2242	CobL	1	0.994652	0.000453	Precorrin-6B methylase 2
COG2243	CobF	1	0.965811	0.00044	Precorrin-2 methylase
COG2249	MdaB	1	0.984126	0.000449	Putative NADPH-quinone reductase (modulator of drug activity B)
COG2255	RuvB	1	0.996987	0.000454	Holliday junction resolvasome, helicase subunit
COG2256	MGS1	1	0.947247	0.000432	ATPase related to the helicase subunit of the Holliday junction resolvase
COG2261	COG2261	1	1	0.000456	Predicted membrane protein
COG2262	HflX	1	0.965936	0.00044	GTPases
COG2264	PrmA	1	0.84	0.000383	Ribosomal protein L11 methylase
COG2265	TrmA	1	0.99074	0.000452	SAM-dependent methyltransferases related to tRNA (uracil-5-)-methyltransferase
COG2267	PldB	3	2.7651	0.001261	Lysophospholipase
COG2270	COG2270	1	0.972602	0.000443	Permeases of the major facilitator superfamily
COG2271	UhpC	1	0.88616	0.000404	Sugar phosphate permease
COG2301	CitE	2	1.957597	0.000893	Citrate lyase beta subunit
COG2303	BetA	5	4.920664	0.002245	Choline dehydrogenase and related flavoproteins
COG2307	COG2307	1	0.984025	0.000448	Uncharacterized protein conserved in bacteria
COG2308	COG2308	1	0.954918	0.000435	Uncharacterized conserved protein
COG2311	COG2311	1	0.939086	0.000428	Predicted membrane protein
COG2313	IndA	1	0.954838	0.000435	Uncharacterized enzyme involved in pigment biosynthesis
COG2315	MmcQ	2	1.966101	0.000897	Uncharacterized protein conserved in bacteria
COG2317	COG2317	1	0.989939	0.000451	Zn-dependent carboxypeptidase
COG2318	DinB	1	0.947674	0.000432	Uncharacterized protein conserved in bacteria
COG2319	COG2319	1	0.706008	0.000322	FOG: WD40 repeat
COG2321	COG2321	1	0.976271	0.000445	Predicted metalloprotease
COG2326	COG2326	2	1.837037	0.000838	Uncharacterized conserved protein
COG2332	CcmE	1	0.784313	0.000357	Cytochrome c-type biogenesis protein CcmE
COG2334	COG2334	1	0.97583	0.000445	Putative homoserine kinase type II (protein kinase fold)
COG2343	COG2343	2	1.787878	0.000815	Uncharacterized protein conserved in bacteria
COG2350	COG2350	1	0.630434	0.000287	Uncharacterized protein conserved in bacteria
COG2351	COG2351	1	0.943548	0.00043	Transthyretin-like protein
COG2353	COG2353	2	1.848958	0.000843	Uncharacterized conserved protein
COG2355	COG2355	1	0.961661	0.000438	Zn-dependent dipeptidase, microsomal dipeptidase homolog
COG2358	Imp	1	0.990654	0.000452	TRAP-type uncharacterized transport system, periplasmic component
COG2360	Aat	1	0.918552	0.000419	Leu/Phe-tRNA-protein transferase
COG2370	HupE	1	0.796019	0.000363	Hydrogenase/urease accessory protein
COG2377	COG2377	1	0.956873	0.000436	Predicted molecular chaperone distantly related to HSP70-fold metalloproteases
COG2378	COG2378	4	2.778135	0.001267	Predicted transcriptional regulator
COG2379	GckA	1	1	0.000456	Putative glycerate kinase
COG2386	CcmB	1	0.968325	0.000441	ABC-type transport system involved in cytochrome c biogenesis, permease component
COG2391	COG2391	3	2.085858	0.000951	Predicted transporter component
COG2423	COG2423	1	0.960606	0.000438	Predicted ornithine cyclodeaminase, mu-crystallin homolog
COG2440	FixX	1	0.50505	0.00023	Ferredoxin-like protein
COG2453	CDC14	1	0.444444	0.000202	Predicted protein-tyrosine phosphatase
COG2510	COG2510	1	0.414285	0.000189	Predicted membrane protein
COG2513	PrpB	1	0.903114	0.000412	PEP phosphonomutase and related enzymes
COG2514	COG2514	1	0.539622	0.000246	Predicted ring-cleavage extradiol dioxygenase
COG2515	Acd	1	0.547987	0.00025	1-aminocyclopropane-1-carboxylate deaminase
COG2518	Pcm	2	1.952153	0.00089	Protein-L-isoaspartate carboxylmethyltransferase
COG2602	COG2602	1	0.822834	0.000375	Beta-lactamase class D
COG2607	COG2607	1	0.951219	0.000434	Predicted ATPase (AAA+ superfamily)
COG2721	UxaA	2	1.128608	0.000514	Altronate dehydratase
COG2723	BglB	1	0.967391	0.000441	Beta-glucosidase/6-phospho-beta-glucosidase/beta-galactosidase
COG2738	COG2738	1	0.955752	0.000436	Predicted Zn-dependent protease
COG2740	COG2740	1	0.747368	0.000341	Predicted nucleic-acid-binding protein implicated in transcription termination
COG2755	TesA	2	1.879629	0.000857	Lysophospholipase L1 and related esterases
COG2759	MIS1	1	1	0.000456	Formyltetrahydrofolate synthetase
COG2761	FrnE	1	0.951111	0.000433	Predicted dithiol-disulfide isomerase involved in polyketide biosynthesis
COG2771	CsgD	3	2.738461	0.001249	DNA-binding HTH domain-containing proteins
COG2801	Tra5	2	1.137931	0.000519	Transposase and inactivated derivatives
COG2802	COG2802	1	0.995475	0.000454	Uncharacterized protein, similar to the N-terminal domain of Lon protease
COG2808	PaiB	1	0.937799	0.000427	Transcriptional regulator
COG2812	DnaX	2	1.066019	0.000486	DNA polymerase III, gamma/tau subunits
COG2813	RsmC	1	0.99	0.000451	16S RNA G1207 methylase RsmC
COG2814	AraJ	6	5.28934	0.002413	Arabinose efflux permease
COG2816	NPY1	1	1	0.000456	NTP pyrophosphohydrolases containing a Zn-finger, probably nucleic-acid-binding
COG2818	Tag	1	0.989361	0.000451	3-methyladenine DNA glycosylase
COG2819	COG2819	1	0.984848	0.000449	Predicted hydrolase of the alpha/beta superfamily
COG2821	MltA	1	0.962466	0.000439	Membrane-bound lytic murein transglycosylase
COG2826	Tra8	1	0.996855	0.000454	Transposase and inactivated derivatives, IS30 family
COG2827	COG2827	2	1.452631	0.000662	Predicted endonuclease containing a URI domain
COG2831	FhaC	1	0.882671	0.000402	Hemolysin activation/secretion protein
COG2834	LolA	1	0.92417	0.000421	Outer membrane lipoprotein-sorting protein
COG2835	COG2835	1	0.916666	0.000418	Uncharacterized conserved protein
COG2840	COG2840	1	0.940217	0.000429	Uncharacterized protein conserved in bacteria
COG2844	GlnD	1	0.990772	0.000452	UTP:GlnB (protein PII) uridylyltransferase
COG2845	COG2845	1	0.700564	0.000319	Uncharacterized protein conserved in bacteria
COG2847	COG2847	1	0.834437	0.00038	Copper(I)-binding protein
COG2849	COG2849	2	1.665217	0.000759	Uncharacterized protein conserved in bacteria
COG2855	COG2855	1	0.958083	0.000437	Predicted membrane protein
COG2857	CYT1	1	0.936	0.000427	Cytochrome c1
COG2867	COG2867	1	1	0.000456	Oligoketide cyclase/lipid transport protein
COG2870	RfaE	1	0.989293	0.000451	ADP-heptose synthase, bifunctional sugar kinase/adenylyltransferase
COG2873	MET17	1	0.992957	0.000453	O-acetylhomoserine sulfhydrylase
COG2875	CobM	1	0.988188	0.00045	Precorrin-4 methylase
COG2877	KdsA	1	0.978494	0.000446	3-deoxy-D-manno-octulosonic acid (KDO) 8-phosphate synthase
COG2884	FtsE	1	0.982062	0.000448	Predicted ATPase involved in cell division
COG2885	OmpA	4	3.331578	0.00152	Outer membrane protein and related peptidoglycan-associated (lipo)proteins
COG2887	COG2887	1	1	0.000456	RecB family exonuclease
COG2890	HemK	1	0.746428	0.00034	Methylase of polypeptide chain release factors
COG2893	ManX	1	0.916083	0.000417	Phosphotransferase system, mannose/fructose-specific component IIA
COG2895	CysN	1	0.986078	0.000449	GTPases - Sulfate adenylate transferase subunit 1
COG2896	MoaA	1	0.996894	0.000454	Molybdenum cofactor biosynthesis enzyme
COG2897	SseA	2	1.950877	0.00089	Rhodanese-related sulfurtransferase
COG2902	COG2902	1	0.974874	0.000444	NAD-specific glutamate dehydrogenase
COG2907	COG2907	1	0.957494	0.000436	Predicted NAD/FAD-binding protein
COG2908	COG2908	1	0.991561	0.000452	Uncharacterized protein conserved in bacteria
COG2911	COG2911	2	1.160406	0.000529	Uncharacterized protein conserved in bacteria
COG2913	OlmA	1	0.965986	0.00044	Outer membrane lipoprotein OmlA (small protein A)
COG2917	COG2917	1	0.988888	0.000451	Intracellular septation protein A
COG2919	COG2919	1	0.726495	0.000331	Septum formation initiator
COG2927	HolC	1	0.965277	0.00044	DNA polymerase III, chi subunit
COG2928	COG2928	1	0.932432	0.000425	Uncharacterized conserved protein
COG2931	COG2931	7	5.007843	0.002285	RTX toxins and related Ca2+-binding proteins
COG2932	COG2932	1	0.985981	0.000449	Predicted transcriptional regulator
COG2935	COG2935	1	0.952569	0.000434	Putative arginyl-tRNA:protein arginylyltransferase
COG2937	PlsB	1	0.501234	0.000228	Glycerol-3-phosphate O-acyltransferase
COG2938	COG2938	1	0.882978	0.000402	Uncharacterized conserved protein
COG2942	COG2942	1	0.971649	0.000443	N-acyl-D-glucosamine 2-epimerase
COG2943	MdoH	1	0.839673	0.000383	Membrane glycosyltransferase
COG2944	COG2944	1	0.567307	0.000258	Predicted transcriptional regulator
COG2945	COG2945	1	0.971428	0.000443	Predicted hydrolase of the alpha/beta superfamily
COG2947	COG2947	1	0.980769	0.000447	Uncharacterized conserved protein
COG2948	VirB10	1	0.505555	0.00023	Type IV secretory pathway, VirB10 components
COG2951	MltB	3	2.787172	0.001271	Membrane-bound lytic murein transglycosylase B
COG2957	COG2957	1	0.950867	0.000433	Peptidylarginine deiminase and related enzymes
COG2960	COG2960	1	0.92233	0.00042	Uncharacterized protein conserved in bacteria
COG2962	RarD	1	0.959044	0.000437	Predicted permeases
COG2963	COG2963	4	2.413793	0.001101	Transposase and inactivated derivatives
COG2967	ApaG	1	0.992063	0.000452	Uncharacterized protein affecting Mg2+/Co2+ transport
COG2968	COG2968	2	1.82716	0.000833	Uncharacterized conserved protein
COG2971	COG2971	1	0.95681	0.000436	Predicted N-acetylglucosamine kinase
COG2981	CysZ	1	0.968	0.000441	Uncharacterized protein involved in cysteine biosynthesis
COG2982	AsmA	3	1.513888	0.00069	Uncharacterized protein involved in outer membrane biogenesis
COG2983	COG2983	1	0.915032	0.000417	Uncharacterized conserved protein
COG2989	COG2989	2	1.650623	0.000753	Uncharacterized protein conserved in bacteria
COG2993	CcoO	1	0.982378	0.000448	Cbb3-type cytochrome oxidase, cytochrome c subunit
COG2994	HlyC	1	0.777027	0.000354	ACP:hemolysin acyltransferase (hemolysin-activating protein)
COG3000	ERG3	1	0.922509	0.00042	Sterol desaturase
COG3023	ampD	1	0.883268	0.000403	N-acetyl-anhydromuramyl-L-alanine amidase
COG3027	zapA	1	1	0.000456	Cell division protein ZapA (stimulator of FtsZ polymerization and Z-ring component)
COG3030	FxsA	1	0.803797	0.000366	Protein affecting phage T7 exclusion by the F plasmid
COG3034	COG3034	3	1.593959	0.000727	Uncharacterized protein conserved in bacteria
COG3038	CybB	2	1.983425	0.000905	Cytochrome B561
COG3088	CcmH	1	0.993464	0.000453	Uncharacterized protein involved in biosynthesis of c-type cytochromes
COG3090	DctM	6	5.079096	0.002317	TRAP-type C4-dicarboxylate transport system, small permease component
COG3106	COG3106	1	1	0.000456	Predicted ATPase
COG3108	COG3108	3	2.129729	0.000971	Uncharacterized protein conserved in bacteria
COG3118	COG3118	2	1.259868	0.000574	Thioredoxin domain-containing protein
COG3119	AslA	1	0.932631	0.000425	Arylsulfatase A and related enzymes
COG3127	COG3127	1	0.995174	0.000454	Predicted ABC-type transport system involved in lysophospholipase L1 biosynthesis, permease component
COG3131	MdoG	1	0.988764	0.000451	Periplasmic glucans biosynthesis protein
COG3135	BenE	1	0.962686	0.000439	Uncharacterized protein involved in benzoate metabolism
COG3145	AlkB	1	0.958762	0.000437	Alkylated DNA repair protein
COG3146	COG3146	1	0.98708	0.00045	Uncharacterized protein conserved in bacteria
COG3153	COG3153	2	1.900584	0.000867	Predicted acetyltransferase
COG3173	COG3173	1	0.981308	0.000447	Predicted aminoglycoside phosphotransferase
COG3175	COX11	1	0.938461	0.000428	Cytochrome oxidase assembly factor
COG3176	COG3176	1	0.910958	0.000415	Putative hemolysin
COG3178	COG3178	1	0.96866	0.000441	Predicted phosphotransferase related to Ser/Thr protein kinases
COG3181	COG3181	1	0.974921	0.000444	Uncharacterized protein conserved in bacteria
COG3184	COG3184	1	0.754098	0.000344	Uncharacterized protein conserved in bacteria
COG3185	COG3185	1	0.98898	0.000451	4-hydroxyphenylpyruvate dioxygenase and related hemolysins
COG3186	COG3186	1	0.869415	0.000396	Phenylalanine-4-hydroxylase
COG3191	DmpA	1	0.925287	0.000422	L-aminopeptidase/D-esterase
COG3194	DAL3	1	0.934523	0.000426	Ureidoglycolate hydrolase
COG3195	COG3195	1	1	0.000456	Uncharacterized protein conserved in bacteria
COG3197	FixS	1	0.793103	0.000361	Uncharacterized protein, possibly involved in nitrogen fixation
COG3200	AroG	1	0.997752	0.000455	3-deoxy-D-arabino-heptulosonate 7-phosphate (DAHP) synthase
COG3210	FhaB	2	1.439289	0.000656	Large exoproteins involved in heme utilization or adhesion
COG3211	PhoX	1	0.991883	0.000452	Predicted phosphatase
COG3213	NnrS	1	0.967171	0.000441	Uncharacterized protein involved in response to NO
COG3214	COG3214	1	0.98	0.000447	Uncharacterized protein conserved in bacteria
COG3216	COG3216	1	0.983695	0.000448	Uncharacterized protein conserved in bacteria
COG3218	COG3218	1	0.995121	0.000454	ABC-type uncharacterized transport system, auxiliary component
COG3238	COG3238	1	0.973333	0.000444	Uncharacterized protein conserved in bacteria
COG3239	DesA	1	0.842565	0.000384	Fatty acid desaturase
COG3242	COG3242	1	0.919354	0.000419	Uncharacterized protein conserved in bacteria
COG3243	PhaC	1	0.984269	0.000449	Poly(3-hydroxyalkanoate) synthetase
COG3246	COG3246	2	1.993288	0.000909	Uncharacterized conserved protein
COG3254	COG3254	1	1	0.000456	Uncharacterized conserved protein
COG3255	COG3255	1	0.746268	0.00034	Putative sterol carrier protein
COG3257	GlxB	1	0.962121	0.000439	Uncharacterized protein, possibly involved in glyoxylate utilization
COG3264	COG3264	1	0.531736	0.000242	Small-conductance mechanosensitive channel
COG3278	CcoN	1	0.979253	0.000446	Cbb3-type cytochrome oxidase, subunit 1
COG3279	LytT	1	0.409836	0.000187	Response regulator of the LytR/AlgR family
COG3283	TyrR	1	0.093933	4.2e-05	Transcriptional regulator of aromatic amino acids metabolism
COG3288	PntA	2	1.280898	0.000584	NAD/NADP transhydrogenase alpha subunit
COG3293	COG3293	5	4.758064	0.002171	Transposase and inactivated derivatives
COG3302	DmsC	1	1	0.000456	DMSO reductase anchor subunit
COG3313	COG3313	1	0.729729	0.000332	Predicted Fe-S protein
COG3324	COG3324	2	1.826771	0.000833	Predicted enzyme related to lactoylglutathione lyase
COG3333	COG3333	1	0.958333	0.000437	Uncharacterized protein conserved in bacteria
COG3335	COG3335	2	1.727272	0.000788	Transposase and inactivated derivatives
COG3339	COG3339	1	0.965517	0.00044	Uncharacterized conserved protein
COG3345	GalA	1	0.919941	0.000419	Alpha-galactosidase
COG3346	COG3346	1	0.948412	0.000432	Uncharacterized conserved protein
COG3350	COG3350	1	0.886792	0.000404	Uncharacterized conserved protein
COG3367	COG3367	1	0.890855	0.000406	Uncharacterized conserved protein
COG3369	COG3369	2	1.102564	0.000503	Zinc finger domain containing protein (CDGSH-type)
COG3383	COG3383	1	0.947852	0.000432	Uncharacterized anaerobic dehydrogenase
COG3386	COG3386	3	2.283387	0.001041	Gluconolactonase
COG3409	COG3409	6	3.151351	0.001437	Putative peptidoglycan-binding domain-containing protein
COG3415	COG3415	2	1.369565	0.000624	Transposase and inactivated derivatives
COG3420	NosD	1	0.529411	0.000241	Nitrous oxidase accessory protein
COG3427	COG3427	2	1.986301	0.000906	Carbon monoxide dehydrogenase subunit G, CoxG
COG3436	COG3436	6	5.031847	0.002295	Transposase and inactivated derivatives
COG3439	COG3439	1	0.875912	0.000399	Uncharacterized conserved protein
COG3448	COG3448	1	0.28534	0.00013	CBS-domain-containing membrane protein
COG3451	VirB4	1	0.969849	0.000442	Type IV secretory pathway, VirB4 components
COG3453	COG3453	1	0.884615	0.000403	Uncharacterized protein conserved in bacteria
COG3468	AidA	1	0.422297	0.000192	Type V secretory pathway, adhesin AidA
COG3473	COG3473	2	1.848739	0.000843	Maleate cis-trans isomerase
COG3474	COG3474	2	1.822222	0.000831	Cytochrome c2
COG3476	COG3476	1	0.962732	0.000439	Tryptophan-rich sensory protein (mitochondrial benzodiazepine receptor homolog)
COG3484	COG3484	1	0.945098	0.000431	Predicted proteasome-type protease
COG3487	IrpA	1	0.959641	0.000437	Uncharacterized iron-regulated protein
COG3488	COG3488	1	0.995841	0.000454	Predicted thiol oxidoreductase
COG3489	COG3489	1	0.988857	0.000451	Predicted periplasmic lipoprotein
COG3490	COG3490	1	0.871584	0.000397	Uncharacterized protein conserved in bacteria
COG3492	COG3492	1	0.923076	0.000421	Uncharacterized protein conserved in bacteria
COG3494	COG3494	1	0.982078	0.000448	Uncharacterized protein conserved in bacteria
COG3495	COG3495	3	2.771084	0.001264	Uncharacterized protein conserved in bacteria
COG3496	COG3496	1	0.931034	0.000424	Uncharacterized conserved protein
COG3502	COG3502	1	0.93913	0.000428	Uncharacterized protein conserved in bacteria
COG3503	COG3503	1	0.863777	0.000394	Predicted membrane protein
COG3504	VirB9	1	0.871698	0.000397	Type IV secretory pathway, VirB9 components
COG3505	VirD4	1	0.837248	0.000382	Type IV secretory pathway, VirD4 components
COG3508	HmgA	1	0.98829	0.00045	Homogentisate 1,2-dioxygenase
COG3509	LpqC	2	1.5	0.000684	Poly(3-hydroxybutyrate) depolymerase
COG3536	COG3536	1	0.966666	0.000441	Uncharacterized protein conserved in bacteria
COG3545	COG3545	1	0.983425	0.000448	Predicted esterase of the alpha/beta hydrolase fold
COG3547	COG3547	1	0.996699	0.000454	Transposase and inactivated derivatives
COG3550	HipA	1	0.964285	0.000439	Toxin module HipA, protein kinase of phosphatidylinositol 3/4-kinase superfamily
COG3552	CoxE	1	0.992405	0.000452	Protein containing von Willebrand factor type A (vWA) domain
COG3565	COG3565	1	0.971014	0.000443	Predicted dioxygenase of extradiol dioxygenase family
COG3572	GshA	1	1	0.000456	Gamma-glutamylcysteine synthetase
COG3573	COG3573	2	1.976449	0.000901	Predicted oxidoreductase
COG3576	COG3576	1	0.988439	0.000451	Predicted flavin-nucleotide-binding protein structurally related to pyridoxine 5'-phosphate oxidase
COG3577	COG3577	1	0.986046	0.000449	Predicted aspartyl protease
COG3588	COG3588	1	1	0.000456	Fructose-1,6-bisphosphate aldolase
COG3592	COG3592	1	0.932432	0.000425	Uncharacterized conserved protein
COG3593	COG3593	1	0.791738	0.000361	Predicted ATP-dependent endonuclease of the OLD family
COG3605	PtsP	1	0.986772	0.00045	Signal transduction protein containing GAF and PtsI domains
COG3607	COG3607	1	0.894736	0.000408	Predicted lactoylglutathione lyase
COG3608	COG3608	1	0.987915	0.00045	Predicted deacylase
COG3618	COG3618	2	1.85663	0.000847	Predicted metal-dependent hydrolase of the TIM-barrel fold
COG3636	COG3636	1	0.91	0.000415	Predicted transcriptional regulator
COG3637	COG3637	3	2.944723	0.001343	Opacity protein and related surface antigens
COG3652	COG3652	1	0.988235	0.00045	Predicted outer membrane protein
COG3657	COG3657	1	0.98	0.000447	Uncharacterized protein conserved in bacteria
COG3660	COG3660	1	0.975683	0.000445	Predicted nucleoside-diphosphate-sugar epimerase
COG3671	COG3671	1	0.792	0.000361	Predicted membrane protein
COG3672	COG3672	1	0.926701	0.000422	Predicted transglutaminase-like cysteine proteinase
COG3673	COG3673	1	0.125295	5.7e-05	Uncharacterized conserved protein
COG3675	COG3675	1	0.493975	0.000225	Predicted lipase
COG3686	COG3686	1	0.688	0.000313	Predicted membrane protein
COG3698	COG3698	1	0.924	0.000421	Predicted periplasmic protein
COG3702	VirB3	1	0.828571	0.000378	Type IV secretory pathway, VirB3 components
COG3703	ChaC	1	0.889473	0.000405	Uncharacterized protein involved in cation transport
COG3704	VirB6	1	0.554187	0.000252	Type IV secretory pathway, VirB6 components
COG3705	HisZ	1	0.894871	0.000408	ATP phosphoribosyltransferase involved in histidine biosynthesis
COG3718	IolB	1	0.881481	0.000402	Uncharacterized enzyme involved in inositol metabolism
COG3719	Rna	1	0.7751	0.000353	Ribonuclease I
COG3734	DgoK	2	1.323529	0.000603	2-keto-3-deoxy-galactonokinase
COG3736	VirB8	1	0.891213	0.000406	Type IV secretory pathway, component VirB8
COG3737	COG3737	1	0.913385	0.000416	Uncharacterized conserved protein
COG3739	COG3739	1	0.939163	0.000428	Uncharacterized integral membrane protein
COG3740	COG3740	1	0.974226	0.000444	Phage head maturation protease
COG3741	HutG	1	0.963235	0.000439	N-formylglutamate amidohydrolase
COG3742	COG3742	1	0.961832	0.000438	Uncharacterized protein conserved in bacteria
COG3743	COG3743	5	3.984962	0.001818	Uncharacterized conserved protein
COG3748	COG3748	1	0.992628	0.000452	Predicted membrane protein
COG3749	COG3749	1	0.538922	0.000245	Uncharacterized protein conserved in bacteria
COG3750	COG3750	1	0.964705	0.00044	Uncharacterized protein conserved in bacteria
COG3757	Acm	2	1.464684	0.000668	Lyzozyme M1 (1,4-beta-N-acetylmuramidase)
COG3760	COG3760	1	1	0.000456	Uncharacterized conserved protein
COG3761	COG3761	1	0.991525	0.000452	NADH:ubiquinone oxidoreductase 17.2 kD subunit
COG3768	COG3768	1	0.925714	0.000422	Predicted membrane protein
COG3770	MepA	1	0.97183	0.000443	Murein endopeptidase
COG3773	SleB	1	0.931726	0.000425	Cell wall hydrolyses involved in spore germination
COG3777	COG3777	1	0.959706	0.000437	Uncharacterized conserved protein
COG3781	COG3781	1	0.307189	0.00014	Predicted membrane protein
COG3785	COG3785	1	0.896551	0.000409	Uncharacterized conserved protein
COG3786	COG3786	1	0.935483	0.000426	Uncharacterized protein conserved in bacteria
COG3788	COG3788	1	0.870229	0.000397	Uncharacterized relative of glutathione S-transferase, MAPEG superfamily
COG3791	COG3791	2	1.375939	0.000627	Uncharacterized conserved protein
COG3794	PetE	2	1.765625	0.000805	Plastocyanin
COG3799	Mal	1	0.99756	0.000455	Methylaspartate ammonia-lyase
COG3800	COG3800	1	0.993975	0.000453	Predicted transcriptional regulator
COG3803	COG3803	1	0.972527	0.000443	Uncharacterized protein conserved in bacteria
COG3807	COG3807	1	0.976608	0.000445	Uncharacterized protein conserved in bacteria
COG3808	OVP1	1	0.978662	0.000446	Inorganic pyrophosphatase
COG3814	COG3814	1	0.987261	0.00045	Uncharacterized protein conserved in bacteria
COG3816	COG3816	1	0.980487	0.000447	Uncharacterized protein conserved in bacteria
COG3820	COG3820	1	0.952173	0.000434	Uncharacterized protein conserved in bacteria
COG3825	COG3825	1	0.997455	0.000455	Uncharacterized protein conserved in bacteria
COG3827	COG3827	1	0.982683	0.000448	Uncharacterized protein conserved in bacteria
COG3832	COG3832	2	1.959731	0.000894	Uncharacterized conserved protein
COG3836	HpcH	1	0.968627	0.000441	2,4-dihydroxyhept-2-ene-1,7-dioic acid aldolase
COG3837	COG3837	1	0.888198	0.000405	Uncharacterized conserved protein, contains double-stranded beta-helix domain
COG3838	VirB2	1	0.787037	0.000359	Type IV secretory pathway, VirB2 components (pilins)
COG3839	MalK	9	8.985207	0.004099	ABC-type sugar transport systems, ATPase components
COG3840	ThiQ	1	0.943722	0.00043	ABC-type thiamine transport system, ATPase component
COG3842	PotA	4	3.954545	0.001804	ABC-type spermidine/putrescine transport systems, ATPase components
COG3843	VirD2	1	0.331288	0.000151	Type IV secretory pathway, VirD2 components (relaxase)
COG3844	COG3844	1	0.938574	0.000428	Kynureninase
COG3845	COG3845	2	1.992015	0.000908	ABC-type uncharacterized transport systems, ATPase components
COG3847	Flp	1	0.844827	0.000385	Flp pilus assembly protein, pilin Flp
COG3852	NtrB	2	0.986225	0.00045	Signal transduction histidine kinase, nitrogen specific
COG3893	COG3893	1	1	0.000456	Inactivated superfamily I helicase
COG3894	COG3894	1	0.969055	0.000442	Uncharacterized metal-binding protein
COG3898	COG3898	1	0.949152	0.000433	Uncharacterized membrane-bound protein
COG3899	COG3899	1	0.564193	0.000257	Predicted ATPase
COG3904	COG3904	1	0.967346	0.000441	Predicted periplasmic protein
COG3908	COG3908	1	0.896103	0.000408	Uncharacterized protein conserved in bacteria
COG3911	COG3911	2	0.786885	0.000359	Predicted ATPase
COG3914	Spy	1	0.41129	0.000187	Predicted O-linked N-acetylglucosamine transferase, SPINDLY family
